,Make,Model,Year,Variant,Kms,Price,Doors,Kind,Location
3936,Volkswagen,vento,2013,2.5 Luxury 170cv,78500,338000,4.0,sedan,Misiones
3937,Honda,civic,2012,1.8 Lxs At 140cv,60000,325000,4.0,sedan,Bs.as. G.b.a. Oeste
3938,Honda,city,2012,1.5 Ex-l At 120cv,120000,274990,4.0,sedan,Capital Federal
3939,Volkswagen,saveiro,2014,1.6 Ce Pack Elect.+ Llantas Acero,130000,255000,2.0,pick_up,Buenos Aires Interior
3940,Ford,fiesta_kinetic_design,2016,1.6 Se Plus 120cv,65000,345000,5.0,hatchback,Bs.as. G.b.a. Norte
3941,Volkswagen,vento,2012,2.5 Luxury 170cv,89000,290000,4.0,sedan,Capital Federal
3942,Ford,ranger,2016,3.2 Cd 4x2 Xlt At Tdci 200cv,91500,810000,4.0,pick_up,Córdoba
3943,Ford,fiesta_kinetic_design,2015,1.6 S 120cv,28400,270000,5.0,hatchback,Bs.as. G.b.a. Norte
3944,Volkswagen,gol_trend,2017,1.6 Trendline 101cv 3p,15000,270000,3.0,hatchback,La Rioja
3945,Ford,ranger,2013,3.2 Cd 4x2 Xls Tdci 200cv,69000,559000,4.0,pick_up,Bs.as. G.b.a. Norte
3946,Ford,focus_iii,2017,2.0 Se Plus Mt,27000,500000,5.0,hatchback,Bs.as. G.b.a. Norte
3947,Ford,focus_ii,2012,1.6 Trend Sigma,64000,255000,5.0,hatchback,Capital Federal
3948,Volkswagen,gol_trend,2011,1.6 Pack I 101cv,121000,160000,5.0,hatchback,Bs.as. G.b.a. Norte
3949,Ford,fiesta_kinetic_design,2014,1.6 Se 120cv,36000,230000,5.0,hatchback,Bs.as. G.b.a. Sur
3950,Volkswagen,up!,2017,1.0 Cross Up!,30000,375000,5.0,hatchback,Bs.as. G.b.a. Sur
3951,Ford,ecosport,2013,1.6 Titanium 110cv 4x2,97950,381700,5.0,suv,Mendoza
3952,Volkswagen,golf,2015,1.6 Trendline,60000,440000,5.0,hatchback,Bs.as. Costa Atlántica
3953,Volkswagen,sharan,2011,1.4 Comfortline Tsi Bluemotion 6mt,132000,420000,5.0,minivan,Bs.as. G.b.a. Norte
3954,Volkswagen,suran,2011,1.6 Comfortline 101cv 11a,68500,200000,5.0,minivan,Tucumán
3955,Volkswagen,golf,2017,1.4 Comfortline Tsi,12500,640000,5.0,hatchback,Bs.as. G.b.a. Norte
3956,Volkswagen,gol,2011,1.4 Power Ps+ac 83cv,53500,147500,5.0,hatchback,Bs.as. G.b.a. Sur
3957,Ford,ka,2013,1.0 Fly Viral 63cv,94000,155000,3.0,hatchback,Bs.as. G.b.a. Oeste
3958,Volkswagen,suran,2013,1.6 Highline 101cv 11c,56000,240000,5.0,minivan,Buenos Aires Interior
3959,Ford,focus_ii,2011,2.0 Trend Plus,115000,245000,5.0,hatchback,Bs.as. G.b.a. Norte
3960,Ford,focus_iii,2016,2.0 Se Plus At6,27000,603000,5.0,hatchback,Bs.as. G.b.a. Oeste
3961,Volkswagen,sharan,2011,1.4 Comfortline Tsi Bluemotion 6mt,130000,420000,5.0,minivan,Entre Ríos
3962,Volkswagen,amarok,2013,2.0 Cd Tdi 180cv 4x2 Trendline B33,140000,525000,4.0,pick_up,Santa Fe
3963,Ford,fiesta_kinetic_design,2011,1.6 Design Sedan 120cv Trend Plus,91500,215000,4.0,sedan,Bs.as. G.b.a. Sur
3964,Ford,ka,2011,1.6 Fly Viral Usb/bluetooth,65000,125000,3.0,hatchback,Bs.as. G.b.a. Oeste
3965,Volkswagen,fox,2011,1.6 Highline,90000,210000,5.0,hatchback,Capital Federal
3966,Ford,focus_iii,2013,2.0 Sedan Se Plus Mt,37410,340000,4.0,sedan,Entre Ríos
3967,Ford,fiesta_kinetic_design,2015,1.6 Design 120cv Titanium,50000,409900,5.0,hatchback,Capital Federal
3968,Ford,ranger,2014,2.5 Cd 4x2 Xl Safety Ivct 166cv,95000,454900,2.0,pick_up,Buenos Aires Interior
3969,Volkswagen,voyage,2014,1.6 Comfortline Plus 2 101cv,94500,210000,4.0,sedan,Bs.as. G.b.a. Norte
3970,Ford,ranger,2013,3.2 Cd 4x4 Limited Tdci 200cv At,89000,725000,4.0,pick_up,Capital Federal
3971,Ford,ecosport,2012,1.6 My10 Xls 4x2,103217,240000,5.0,suv,Tucumán
3972,Volkswagen,golf,2016,1.4 Comfortline Tsi Dsg,36500,640000,5.0,hatchback,Buenos Aires Interior
3973,Ford,focus_iii,2014,2.0 Sedan Se,30000,370000,4.0,sedan,Neuquén
3974,Volkswagen,amarok,2012,2.0 Cd Tdi 163cv 4x2 Trendline 2t2,100000,430000,4.0,pick_up,Neuquén
3975,Volkswagen,gol,2011,1.4 Power 83cv,54000,155000,3.0,hatchback,Bs.as. G.b.a. Norte
3976,Volkswagen,scirocco,2014,1.4 Tsi 160cv Dsg,72010,530000,2.0,coupe,Capital Federal
3977,Volkswagen,fox,2013,1.6 Comfortline Pack,59000,208000,5.0,hatchback,Bs.as. G.b.a. Oeste
3978,Ford,focus_iii,2016,1.6 S,43000,420000,5.0,hatchback,Bs.as. G.b.a. Norte
3979,Volkswagen,amarok,2014,2.0 Cd Tdi 4x4 Highline Pack C34,141000,700000,4.0,pick_up,Bs.as. G.b.a. Oeste
3980,Ford,ka,2011,1.0 Fly Viral Usb/bluetooth,53000,160000,3.0,hatchback,Córdoba
3981,Volkswagen,tiguan,2011,2.0 Premium I 140cv Tiptronic,148000,570000,5.0,suv,Buenos Aires Interior
3982,Ford,ecosport,2014,1.6 Freestyle 110cv 4x2,45000,320000,5.0,suv,Bs.as. G.b.a. Sur
3983,Ford,ecosport,2015,1.6 Se 110cv 4x2,39000,364900,5.0,suv,Capital Federal
3984,Volkswagen,bora,2013,1.9 Trendline I 100cv,93000,260000,4.0,sedan,Bs.as. G.b.a. Sur
3985,Volkswagen,saveiro,2014,1.6 Ce 101cv Pack Electr. + Seg.,70000,270000,2.0,pick_up,Córdoba
3986,Volkswagen,vento,2011,2.5 Luxury Tiptronic 170cv,95000,300000,4.0,sedan,Entre Ríos
3987,Volkswagen,gol_trend,2015,1.6 Pack I 101cv,74000,207000,5.0,hatchback,Bs.as. G.b.a. Norte
3988,Ford,ka,2012,1.0 Fly Viral 63cv,48000,152000,3.0,hatchback,Bs.as. G.b.a. Sur
3989,Ford,focus_ii,2012,1.6 Trend Sigma,72000,269000,5.0,hatchback,Córdoba
3990,Volkswagen,voyage,2013,1.6 Highline 101cv,96000,230000,4.0,sedan,Buenos Aires Interior
3991,Honda,city,2012,1.5 Lx Mt 120cv,137000,249000,4.0,sedan,Bs.as. G.b.a. Sur
3992,Volkswagen,amarok,2011,2.0 Cd Tdi 163cv 4x2 Highline 1h2,115000,570000,4.0,pick_up,Buenos Aires Interior
3993,Volkswagen,tiguan,2011,2.0 Sport & Style Tsi 200cv,153000,360000,5.0,suv,Bs.as. G.b.a. Oeste
3994,Ford,fiesta_kinetic_design,2014,1.6 S 120cv,59000,255550,5.0,hatchback,Misiones
3995,Volkswagen,golf,2016,1.4 Comfortline Tsi Dsg,37000,710000,5.0,hatchback,Bs.as. G.b.a. Norte
3996,Volkswagen,gol_trend,2015,1.6 Pack Ii 101cv 3p,70000,230000,3.0,hatchback,Bs.as. G.b.a. Sur
3997,Volkswagen,amarok,2013,2.0 Cd Tdi 180cv 4x2 Startline A33,125000,455000,4.0,pick_up,Buenos Aires Interior
3998,Ford,ranger,2014,2.5 Cd 4x2 Xl Ivct 166cv,48000,595000,2.0,pick_up,Río Negro
3999,Ford,focus_iii,2018,1.6 S,15000,500000,5.0,hatchback,Bs.as. G.b.a. Sur
4000,Ford,ranger,2015,2.5 Cd 4x2 Xl Safety Ivct 166cv,63000,499900,2.0,pick_up,Buenos Aires Interior
4001,Ford,ranger,2015,3.2 Cd 4x4 Xlt Tdci 200cv,80000,690000,4.0,pick_up,Capital Federal
4002,Volkswagen,vento,2014,2.0 Sportline Tsi 200cv,42000,500000,4.0,sedan,Bs.as. G.b.a. Sur
4003,Ford,focus_ii,2011,1.6 Trend Sigma,112000,233000,5.0,hatchback,Bs.as. G.b.a. Oeste
4004,Ford,ecosport,2014,1.6 Freestyle 110cv 4x2,69000,350000,5.0,suv,Bs.as. G.b.a. Norte
4005,Honda,hr_v,2016,1.8 Ex 2wd Cvt,42000,750000,5.0,suv,Mendoza
4006,Volkswagen,polo,2018,1.6 Msi Trendline,8000,399999,5.0,hatchback,Salta
4007,Ford,focus_iii,2016,2.0 Sedan Se Plus At6,30000,495000,4.0,sedan,Santa Fe
4008,Ford,focus_iii,2016,2.0 Se Plus At6,30000,590000,5.0,hatchback,Bs.as. G.b.a. Sur
4009,Ford,ranger,2015,2.2 Cd 4x2 Xl Tdci 125cv,84000,600000,2.0,pick_up,Santa Fe
4010,Volkswagen,vento,2015,2.5 Advance Plus 170cv,67000,409000,4.0,sedan,Bs.as. G.b.a. Norte
4011,Ford,focus_ii,2012,1.6 Trend Sigma,90000,245000,5.0,hatchback,Bs.as. G.b.a. Oeste
4012,Volkswagen,amarok,2015,2.0 Cd Tdi 180cv 4x2 Trendline At,80000,590000,4.0,pick_up,Bs.as. G.b.a. Norte
4013,Ford,focus_iii,2014,2.0 Se Plus Mt,50000,385000,5.0,hatchback,Capital Federal
4014,Volkswagen,saveiro,2015,1.6 Gp Ce 101cv Safety + Pack High,53000,320000,2.0,pick_up,Buenos Aires Interior
4015,Ford,fiesta_kinetic_design,2014,1.6 Titanium Powershift 120cv,80000,375000,5.0,hatchback,Buenos Aires Interior
4016,Ford,ecosport,2013,1.6 Titanium 110cv 4x2,105000,320000,5.0,suv,Buenos Aires Interior
4017,Ford,ranger,2011,3.0 Cd Xl Plus 4x2,125000,330000,2.0,pick_up,Buenos Aires Interior
4018,Ford,fiesta,2011,1.6 Max One Ambiente Plus,80000,170000,4.0,sedan,Bs.as. G.b.a. Sur
4019,Volkswagen,saveiro,2014,1.6 Gp Cd 101cv Pack High,34000,290000,2.0,pick_up,Bs.as. G.b.a. Oeste
4020,Ford,fiesta_kinetic_design,2014,1.6 Se Plus 120cv,100000,275000,5.0,hatchback,Mendoza
4021,Honda,city,2014,1.5 Ex-l Mt 120cv,72000,330000,4.0,sedan,Bs.as. G.b.a. Norte
4022,Volkswagen,saveiro,2016,1.6 Gp Ce 101cv Safety,50000,290000,2.0,pick_up,Bs.as. G.b.a. Sur
4023,Volkswagen,vento,2011,2.5 Luxury 170cv,125000,325000,4.0,sedan,Capital Federal
4024,Ford,fiesta_kinetic_design,2011,1.6 Design Sedan 120cv Trend Plus,145000,205000,4.0,sedan,Bs.as. G.b.a. Oeste
4025,Ford,focus_iii,2015,2.0 Sedan Titanium At6,52000,549000,4.0,sedan,Capital Federal
4026,Volkswagen,voyage,2014,1.6 Comfortline 101cv Abcp Abs,96000,170000,4.0,sedan,Capital Federal
4027,Ford,focus_ii,2011,2.0 Exe Sedan Trend Plus,110000,230000,4.0,sedan,Córdoba
4028,Volkswagen,scirocco,2012,1.4 Tsi 160cv Dsg,68000,590000,2.0,coupe,Buenos Aires Interior
4029,Volkswagen,amarok,2011,2.0 Cd Tdi 4x2 Trendline Ll17 1t8,214000,400000,4.0,pick_up,Chubut
4030,Ford,ka,2011,1.0 Fly Viral Usb/bluetooth,60000,135000,3.0,hatchback,Capital Federal
4031,Volkswagen,passat,2011,2.0 Advance Tsi 211cv Dsg,130000,350000,4.0,sedan,Córdoba
4032,Ford,ka,2012,1.0 Fly Viral 63cv,75000,138000,3.0,hatchback,Capital Federal
4033,Ford,fiesta_kinetic_design,2015,1.6 S Plus 120cv,49000,279800,5.0,hatchback,Bs.as. G.b.a. Norte
4034,Ford,ranger,2013,3.2 Cd 4x4 Xls Tdci 200cv,127600,485000,4.0,pick_up,Bs.as. G.b.a. Oeste
4035,Volkswagen,golf,2016,1.4 Comfortline Tsi,36000,650000,5.0,hatchback,Bs.as. G.b.a. Norte
4036,Honda,civic,2011,1.8 Exs At,72000,345000,4.0,sedan,Bs.as. G.b.a. Oeste
4037,Volkswagen,gol,2011,1.4 Power 83cv,77000,130000,3.0,hatchback,Capital Federal
4038,Volkswagen,golf,2015,1.6 Trendline,69000,460000,5.0,hatchback,Buenos Aires Interior
4039,Volkswagen,bora,2011,2.0 Trendline 115cv,114000,200000,4.0,sedan,Bs.as. G.b.a. Norte
4040,Ford,ranger,2012,3.2 Cd 4x4 Limited Tdci 200cv,105000,650000,4.0,pick_up,Buenos Aires Interior
4041,Ford,ranger,2012,3.2 Cd 4x2 Xlt Tdci 200cv,158000,490000,4.0,pick_up,Buenos Aires Interior
4042,Ford,fiesta_kinetic_design,2011,1.6 Design Sedan 120cv Trend Plus,97000,220000,4.0,sedan,Capital Federal
4043,Volkswagen,crossfox,2012,1.6 Highline,94000,235000,5.0,hatchback,Bs.as. G.b.a. Oeste
4044,Volkswagen,amarok,2013,2.0 Cd Tdi 180cv 4x2 Trendline B33,68024,500000,4.0,pick_up,Neuquén
4045,Volkswagen,gol_trend,2015,1.6 Pack I 101cv 3p,45000,250000,3.0,hatchback,Bs.as. G.b.a. Sur
4046,Volkswagen,amarok,2016,2.0 Cd Tdi 4x2 Highline Pack C33,42000,785000,4.0,pick_up,Bs.as. G.b.a. Norte
4047,Ford,fiesta_kinetic_design,2016,1.6 Se 120cv,58000,340000,5.0,hatchback,Bs.as. G.b.a. Sur
4048,Ford,fiesta_kinetic_design,2013,1.6 Titanium 120cv,85000,295000,5.0,hatchback,Buenos Aires Interior
4049,Ford,fiesta_kinetic_design,2014,1.6 Sedan Se Plus 120cv,52000,275000,4.0,sedan,Santa Fe
4050,Honda,fit,2011,1.5 Ex Mt 120cv,78500,240000,5.0,hatchback,Bs.as. G.b.a. Sur
4051,Honda,city,2014,1.5 Lx Mt 120cv,58000,319500,4.0,sedan,Bs.as. G.b.a. Norte
4052,Volkswagen,saveiro,2015,1.6 Gp Ce 101cv Safety,62000,295000,2.0,pick_up,Mendoza
4053,Ford,ranger,2013,2.5 Cs 4x2 Xl Ivct 166cv,125000,350000,2.0,pick_up,Capital Federal
4054,Volkswagen,fox,2013,1.6 Comfortline Pack,82000,215000,5.0,hatchback,Bs.as. G.b.a. Norte
4055,Ford,fiesta_kinetic_design,2012,1.6 Design 120cv Titanium,74500,282000,5.0,hatchback,Capital Federal
4056,Volkswagen,bora,2012,1.9 Trendline I 100cv,128300,260000,4.0,sedan,Bs.as. G.b.a. Oeste
4057,Ford,ranger,2011,3.0 Cd Xls 4x2,89000,375000,2.0,pick_up,Entre Ríos
4058,Ford,ecosport,2013,1.6 Freestyle 110cv 4x2,62000,370000,5.0,suv,Bs.as. G.b.a. Oeste
4059,Ford,focus_iii,2017,1.6 Sedan S,16000,550000,4.0,sedan,Bs.as. G.b.a. Sur
4060,Ford,fiesta_kinetic_design,2012,1.6 Design 120cv Titanium,110000,290000,5.0,hatchback,Mendoza
4061,Volkswagen,gol,2013,1.4 Power Ps+ac 83cv,78000,185000,5.0,hatchback,Capital Federal
4062,Ford,focus_iii,2014,2.0 Sedan Se Plus Mt,68000,320000,4.0,sedan,Santa Fe
4063,Volkswagen,suran,2011,1.6 Comfortline 101cv 11a,115000,220000,5.0,minivan,Bs.as. G.b.a. Oeste
4064,Ford,ecosport,2014,2.0 Titanium 143cv 4x2,50000,365000,5.0,suv,Bs.as. Costa Atlántica
4065,Volkswagen,suran,2011,1.6 Highline 101cv 11c,78000,220000,5.0,minivan,Capital Federal
4066,Volkswagen,amarok,2015,2.0 Cd Tdi 4x2 Highline Pack At C34,99330,790000,4.0,pick_up,Buenos Aires Interior
4067,Volkswagen,fox,2012,1.6 Confortline Pack,109393,225000,5.0,hatchback,Bs.as. G.b.a. Norte
4068,Volkswagen,amarok,2012,2.0 Cd Tdi 180cv 4x4 Startline A34,120000,600000,4.0,pick_up,Bs.as. Costa Atlántica
4069,Ford,fiesta_kinetic_design,2016,1.6 Se 120cv,60200,350000,5.0,hatchback,Bs.as. G.b.a. Sur
4070,Volkswagen,golf_variant,2018,1.4 Highline Tsi Dsg,20205,849000,5.0,rural,Bs.as. G.b.a. Norte
4071,Ford,ecosport,2012,1.6 My10 Xl Plus Mp3 4x2,130000,225000,5.0,suv,Bs.as. G.b.a. Norte
4072,Ford,fiesta_kinetic_design,2011,1.6 Design 120cv Titanium,110000,240000,5.0,hatchback,Bs.as. G.b.a. Oeste
4073,Ford,ka,2011,1.6 Pulse Top 95cv,67000,175000,3.0,hatchback,Bs.as. G.b.a. Norte
4074,Volkswagen,cc,2011,2.0 I Exclusive 140cv,115000,560000,4.0,sedan,Buenos Aires Interior
4075,Ford,ka,2011,1.0 Fly Viral Usb/bluetooth,43000,143000,3.0,hatchback,Santa Fe
4076,Ford,fiesta,2015,1.6 One Ambiente 98cv,49000,305000,5.0,hatchback,Capital Federal
4077,Ford,focus_iii,2015,2.0 Se Plus At6,34000,450000,5.0,hatchback,Bs.as. G.b.a. Norte
4078,Volkswagen,voyage,2016,1.6 Highline 101cv,45900,355000,4.0,sedan,Entre Ríos
4079,Ford,ka,2011,1.6 Pulse 95cv,80000,150000,3.0,hatchback,Bs.as. G.b.a. Sur
4080,Volkswagen,suran_cross,2014,1.6 Highline 101cv,45000,345000,5.0,minivan,Bs.as. G.b.a. Oeste
4081,Volkswagen,gol_trend,2014,1.6 Pack Ii 101cv 3p,83000,205000,3.0,hatchback,Bs.as. G.b.a. Norte
4082,Ford,focus_iii,2014,1.6 S,92000,330000,5.0,hatchback,Bs.as. G.b.a. Oeste
4083,Volkswagen,bora,2011,1.9 Trendline I 100cv,126000,265000,4.0,sedan,Bs.as. G.b.a. Sur
4084,Ford,focus_iii,2014,2.0 Se Plus Mt,65000,407400,5.0,hatchback,Entre Ríos
4085,Volkswagen,gol,2013,1.4 Power 83cv 3 p,54000,155000,3.0,hatchback,Bs.as. G.b.a. Sur
4086,Volkswagen,amarok,2016,2.0 Cd Tdi 4x4 Trendline + Rp Sensor,18000,860000,4.0,pick_up,Buenos Aires Interior
4087,Ford,ranger,2015,3.2 Cd 4x2 Xls Tdci 200cv,25000,684800,4.0,pick_up,Bs.as. G.b.a. Norte
4088,Ford,fiesta_kinetic_design,2014,1.6 Titanium 120cv,65600,360000,5.0,hatchback,Capital Federal
4089,Ford,ka,2013,1.0 Fly Viral 63cv,80000,170000,3.0,hatchback,Bs.as. G.b.a. Oeste
4090,Volkswagen,suran,2013,1.6 Trendline,90000,260000,5.0,minivan,Bs.as. G.b.a. Norte
4091,Ford,focus_iii,2014,2.0 Sedan Se Plus Mt,50000,345000,4.0,sedan,Bs.as. G.b.a. Sur
4092,Ford,fiesta_kinetic_design,2015,1.6 Se Plus Powershift 120cv,40000,315000,5.0,hatchback,Río Negro
4093,Ford,ranger,2014,3.2 Cd 4x4 Limited Tdci 200cv At,78000,640000,4.0,pick_up,Capital Federal
4094,Ford,focus_iii,2017,2.0 Titanium Mt,8000,680000,5.0,hatchback,Bs.as. G.b.a. Norte
4095,Volkswagen,suran,2012,1.6 Highline 101cv 11c,82000,260000,5.0,minivan,Bs.as. G.b.a. Norte
4096,Volkswagen,amarok,2015,2.0 Cd Tdi 180cv 4x2 Trendline At,55000,600000,4.0,pick_up,Salta
4097,Ford,fiesta_kinetic_design,2014,1.6 S Plus 120cv,59000,330000,5.0,hatchback,Bs.as. G.b.a. Sur
4098,Volkswagen,bora,2012,2.0 Trendline 115cv,119000,240000,4.0,sedan,Bs.as. G.b.a. Oeste
4099,Ford,ranger,2011,3.0 Cd Superduty 4x4,200000,420000,2.0,pick_up,Mendoza
4100,Ford,ecosport,2014,1.6 Se 110cv 4x2,74000,375000,5.0,suv,Bs.as. Costa Atlántica
4101,Ford,focus_iii,2016,2.0 Se Plus Mt,16000,587000,5.0,hatchback,Capital Federal
4102,Ford,ranger,2016,3.2 Cd 4x4 Xlt Tdci 200cv At,78000,790000,4.0,pick_up,Bs.as. G.b.a. Norte
4103,Volkswagen,suran,2013,1.6 Comfortline 101cv,115000,195000,5.0,minivan,Bs.as. G.b.a. Oeste
4104,Volkswagen,amarok,2013,2.0 Cd Tdi 4x4 Highline Pack At C34,167090,550000,4.0,pick_up,Buenos Aires Interior
4105,Volkswagen,suran,2014,1.6 Comfortline 101cv,70000,250000,5.0,minivan,Bs.as. G.b.a. Sur
4106,Ford,fiesta_kinetic_design,2013,1.6 Titanium 120cv,44100,272000,5.0,hatchback,Santa Fe
4107,Volkswagen,golf,2016,1.6 Trendline,36000,398000,5.0,hatchback,Bs.as. G.b.a. Oeste
4108,Volkswagen,bora,2011,2.0 Trendline 115cv,110400,195000,4.0,sedan,Capital Federal
4109,Volkswagen,gol_trend,2012,1.6 101cv,75000,169000,5.0,hatchback,Capital Federal
4110,Volkswagen,gol,2012,1.4 Power 83cv,48000,170000,3.0,hatchback,San Luis
4111,Ford,focus_ii,2012,1.6 Style Sigma,86000,240000,5.0,hatchback,Bs.as. G.b.a. Oeste
4112,Ford,focus_ii,2013,2.0 Exe Sedan Trend Plus,74000,250000,4.0,sedan,Bs.as. G.b.a. Sur
4113,Volkswagen,gol,2012,1.4 Power Ps+ac 83cv,75500,125000,5.0,hatchback,Santa Fe
4114,Volkswagen,bora,2011,2.0 Trendline 115cv,79400,248000,4.0,sedan,Bs.as. G.b.a. Norte
4115,Ford,ecosport,2014,1.6 S 110cv 4x2,95000,320000,5.0,suv,Buenos Aires Interior
4116,Volkswagen,fox,2017,1.6 Trendline,13000,395000,5.0,hatchback,Bs.as. G.b.a. Norte
4117,Ford,fiesta_kinetic_design,2016,1.6 Sedan Titanium 120cv,45000,375000,4.0,sedan,Capital Federal
4118,Ford,focus_ii,2014,1.6 Trend Sigma,101000,330000,5.0,hatchback,Capital Federal
4119,Ford,ecosport,2011,1.6 My10 Xl Plus Mp3 4x2,114000,230000,5.0,suv,Capital Federal
4120,Volkswagen,passat,2011,2.0 Advance Tsi 211cv,70000,475000,4.0,sedan,Buenos Aires Interior
4121,Volkswagen,passat,2011,3.2 V6 Fsi Highline Wood,140000,447000,4.0,sedan,Bs.as. G.b.a. Norte
4122,Volkswagen,suran,2016,1.6 Highline Msi 110cv,38000,350000,5.0,minivan,Capital Federal
4123,Volkswagen,vento,2013,2.5 Luxury 170cv Tiptronic,100000,330000,4.0,sedan,Bs.as. G.b.a. Norte
4124,Volkswagen,bora,2011,2.0 Trendline 115cv Tiptronic,86000,250000,4.0,sedan,Salta
4125,Volkswagen,suran,2011,1.6 Trendline 11b,61000,235000,5.0,minivan,Capital Federal
4126,Volkswagen,fox,2011,1.6 Highline Imotion,72999,235000,5.0,hatchback,Bs.as. G.b.a. Sur
4127,Volkswagen,fox,2017,1.6 Comfortline,25000,370000,5.0,hatchback,Bs.as. G.b.a. Norte
4128,Ford,ranger,2011,3.0 Cd Xl Plus 4x2,130000,350000,2.0,pick_up,Bs.as. G.b.a. Sur
4129,Volkswagen,amarok,2015,2.0 Cd Tdi 4x2 Highline Pack At C34,85000,785000,4.0,pick_up,Bs.as. G.b.a. Oeste
4130,Ford,fiesta_kinetic_design,2012,1.6 Design 120cv Titanium,104881,259000,5.0,hatchback,Bs.as. G.b.a. Norte
4131,Volkswagen,amarok,2012,2.0 Cd Tdi 180cv 4x2 Highline C33,197500,550000,4.0,pick_up,Bs.as. G.b.a. Oeste
4132,Volkswagen,amarok,2013,2.0 Cd Tdi 4x2 Highline Pack Zw1 C33,64000,625000,4.0,pick_up,Bs.as. G.b.a. Oeste
4133,Volkswagen,suran,2015,1.6 Comfortline 101cv,37000,260000,5.0,minivan,Bs.as. G.b.a. Sur
4134,Ford,ecosport,2014,2.0 Titanium Powershift 4x2 Dps6,56000,370000,5.0,suv,Capital Federal
4135,Volkswagen,saveiro,2014,1.6 Gp Ce Pack Electr.+seg.+ High,56000,285000,2.0,pick_up,Santa Fe
4136,Volkswagen,suran,2012,1.6 Trendline 11b,39000,235000,5.0,minivan,Capital Federal
4137,Ford,focus_iii,2016,2.0 Sedan Titanium Mt,48000,470000,4.0,sedan,Bs.as. G.b.a. Oeste
4138,Volkswagen,suran,2012,1.6 Highline 101cv 11c,120000,220000,5.0,minivan,Buenos Aires Interior
4139,Honda,fit,2013,1.5 Ex-l At 120cv,60000,384900,5.0,hatchback,Capital Federal
4140,Ford,fiesta_kinetic_design,2012,1.6 Design 120cv Titanium,67000,265000,5.0,hatchback,Bs.as. G.b.a. Oeste
4141,Volkswagen,voyage,2013,1.6 Comfortline 101cv,70000,220000,4.0,sedan,Bs.as. G.b.a. Oeste
4142,Volkswagen,saveiro,2017,1.6 Gp Cs 101cv Safety,7000,408000,2.0,pick_up,Capital Federal
4143,Volkswagen,vento,2011,2.5 Luxury 170cv,73000,355000,4.0,sedan,Bs.as. G.b.a. Sur
4144,Ford,fiesta_kinetic_design,2013,1.6 Titanium 120cv,58000,295000,5.0,hatchback,Bs.as. G.b.a. Sur
4145,Ford,ecosport,2013,1.6 Titanium 110cv 4x2,49000,355000,5.0,suv,Bs.as. G.b.a. Norte
4146,Volkswagen,gol_trend,2012,1.6 Pack I 101cv,60000,165000,5.0,hatchback,Bs.as. G.b.a. Sur
4147,Volkswagen,fox,2013,1.6 Comfortline Pack,29000,242000,5.0,hatchback,Capital Federal
4148,Volkswagen,vento,2013,2.5 Luxury 170cv,80000,305000,4.0,sedan,Capital Federal
4149,Ford,ranger,2012,3.0 Cd Xl 4x2,177000,280000,2.0,pick_up,Buenos Aires Interior
4150,Ford,fiesta_kinetic_design,2013,1.6 Sedan Titanium 120cv,58000,310000,4.0,sedan,Bs.as. G.b.a. Norte
4151,Volkswagen,golf,2015,1.4 Highline Tsi Dsg,59000,659000,5.0,hatchback,Bs.as. G.b.a. Norte
4152,Volkswagen,suran,2011,1.6 Trendline 11b,76000,220000,5.0,minivan,Bs.as. G.b.a. Sur
4153,Ford,focus_ii,2013,1.6 Trend Sigma,94000,215000,5.0,hatchback,Capital Federal
4154,Volkswagen,gol_trend,2014,1.6 Pack I 101cv 3p,58000,192500,3.0,hatchback,Bs.as. G.b.a. Sur
4155,Volkswagen,suran,2014,1.6 Highline 101cv,94000,250000,5.0,minivan,Bs.as. G.b.a. Sur
4156,Ford,focus_iii,2015,1.6 Sedan S,61000,410000,4.0,sedan,Mendoza
4157,Honda,city,2013,1.5 Ex-l At 120cv,40500,295000,4.0,sedan,Capital Federal
4158,Volkswagen,fox,2017,1.6 Comfortline,25000,370000,5.0,hatchback,Bs.as. G.b.a. Oeste
4159,Mercedes Benz,clase_c,2013,1.8 C250 Coupe Sport B.efficiency At,99000,725000,4.0,sedan,Capital Federal
4160,Volkswagen,gol_trend,2013,1.6 Pack Iii 101cv,80000,195000,5.0,hatchback,Bs.as. G.b.a. Norte
4161,Ford,kuga,2012,2.5 Trend Mt 4x4 (ku01/ku04),88000,335000,5.0,suv,Bs.as. G.b.a. Norte
4162,Ford,kuga,2014,1.6 Sel 6mt Fwd T 150 Cv,53000,520000,5.0,suv,Bs.as. G.b.a. Sur
4163,Ford,fiesta_kinetic_design,2013,1.6 Se 120cv,58000,335000,5.0,hatchback,Capital Federal
4164,Ford,fiesta_kinetic_design,2014,1.6 Se Plus 120cv,69000,305000,5.0,hatchback,Capital Federal
4165,Ford,ecosport,2015,1.6 Titanium 110cv 4x2,70000,400000,5.0,suv,Bs.as. G.b.a. Sur
4166,Volkswagen,vento,2014,2.0 Sportline Tsi 200cv Bi-xenon,105000,440000,4.0,sedan,Chaco
4167,Volkswagen,bora,2011,2.0 Trendline 115cv,102000,260000,4.0,sedan,Bs.as. G.b.a. Oeste
4168,Ford,focus_ii,2012,1.6 Trend Sigma,130000,230000,5.0,hatchback,Bs.as. Costa Atlántica
4169,Volkswagen,amarok,2015,2.0 Cs Tdi 140cv 4x2 Startline,79000,510000,2.0,pick_up,Río Negro
